episode,total_reward,episode_length,loss
255,-5.059436580754948,12,-10.77535343170166
256,-4.553492922679453,142,-1.7468414306640625
257,-4.9981436304115086,25,-8.625288009643555
258,-4.898329267370358,90,-3.6517624855041504
259,-3.0084963406333225,324,1.848250389099121
260,-1.9076467065699905,246,0.7482314109802246
261,0.08311796408700856,376,2.5926828384399414
262,-0.9251938323216923,12,-11.981612205505371
263,-0.532674449089523,181,-0.5966257452964783
264,0.020592995819429305,207,0.04298749938607216
265,-0.48146630376251365,77,-4.171931743621826
266,-0.8333196733862623,90,-2.9518792629241943
267,-1.449987706047636,51,-5.134387969970703
268,-1.1049889354428726,168,-1.0299737453460693
269,-0.3944900418985853,220,0.04372545704245567
270,-0.25504103770872677,155,-1.4265369176864624
271,-1.129536933937854,25,-6.8743815422058105
272,-1.7165832405440686,51,-4.991509914398193
273,-2.044924916489662,78,-4.838088035583496
274,-2.040432424840696,116,-2.0685064792633057
275,-1.9363891823566266,129,-2.0833048820495605
276,-1.642750264120964,155,-0.9995378255844116
277,-2.3784752377088676,26,-8.671868324279785
278,-1.540627713937981,220,0.2546871602535248
279,-2.286564942544183,25,-8.061089515686035
280,-1.8579084482897648,169,-0.6852280497550964
281,-2.3721176034607883,51,-5.277407169342041
282,-2.5349058431147093,91,-3.328336715698242
283,-3.1814152588032383,25,-8.832050323486328
284,-2.9632737329229144,129,-2.3425416946411133
285,-3.366946359630623,51,-5.410806179046631
286,-1.4302517236675607,350,1.4899178743362427
287,-2.087226551300805,38,-7.0367112159729
288,-0.27850389617072424,350,1.808669924736023
289,-0.2506535065536518,143,-1.4205703735351562
290,-0.4255881558982867,116,-2.5669219493865967
291,-0.783029340308458,90,-3.7063443660736084
292,-1.1047264062776123,90,-3.094478130340576
293,-1.894253765649851,25,-5.212670803070068
294,-2.404828389084866,51,-3.934903621673584
295,-1.2643455501763796,259,0.5261552929878235
296,-2.0379109951587417,26,-6.619128704071045
297,-2.434119895642868,64,-4.249582767486572
298,-2.7907079060785813,64,-4.028416633605957
299,2.7883628845292776,831,3.503465175628662
300,2.5095265960763498,142,-2.0976314544677734
301,1.6585739364687146,64,-3.556872844696045
302,2.292716542821843,246,0.1869996339082718
303,1.4634448885396587,64,-4.482313632965088
304,0.7171003996856928,65,-4.335707664489746
305,0.5453903597171236,130,-1.8454362154006958
306,2.8908513237454114,454,2.2046680450439453
307,2.00176619137087,64,-2.8151135444641113
308,0.9015895722337831,25,-5.923120498657227
309,0.21143061501040472,65,-4.2285308837890625
310,0.29028755350936425,155,-1.138680338859558
311,-0.23874120184157216,77,-3.660287380218506
312,0.5851329183425851,246,0.2798589766025543
313,1.4266196265083266,259,0.5024416446685791
314,2.4839576638574945,298,0.9693158268928528
315,2.135561897471745,129,-1.6611140966415405
316,1.8220057077245704,129,-2.6440014839172363
317,0.9398051369521133,51,-5.217830657958984
318,0.2458246232569019,64,-4.035902976989746
319,1.1212421609312118,259,0.9376652836799622
320,2.109117944838091,285,0.6616050601005554
321,2.298206150354282,194,-0.8176344037055969
322,1.4683855353188537,64,-3.345069169998169
323,11.821546981786968,1507,4.130971431732178
324,12.439392283608273,376,1.7488038539886475
325,11.095453055247447,129,-2.149116039276123
326,9.585907749722702,90,-3.3569350242614746
327,8.227316974750432,90,-3.3115060329437256
328,6.504585277275388,25,-5.225515842437744
329,5.05412674954785,38,-6.309711456298828
330,5.848714074593064,311,1.025212049484253
331,5.363842667133758,156,-1.178368330001831
332,5.427458400420383,221,-0.18905848264694214
333,5.584712560378345,233,0.8515049815177917
334,4.826241304340511,116,-1.965649962425232
335,3.34361717390646,13,-12.142498016357422
336,2.409255456515814,64,-4.04378604888916
337,2.1683299108642324,142,-1.1626464128494263
338,4.451496919777809,467,2.1541662216186523
339,3.8063472278000283,116,-2.597653865814209
340,4.325712505020026,259,0.6538406014442444
341,8.293141254518023,715,2.9566545486450195
342,7.163827129066221,104,-3.1843454837799072
343,5.547444416159599,25,-7.543902397155762
344,4.692699974543639,103,-2.595273494720459
345,3.6234299770892746,64,-3.9976003170013428
346,4.6610869793803476,324,1.6240178346633911
347,4.494978281442313,181,-0.44250398874282837
348,6.145480453298081,415,1.9383174180984497
349,9.530932407968272,662,2.8153553009033203
350,11.477839167171446,519,2.4578301906585693
351,11.830055250454302,337,1.4942543506622314
352,14.747049725408871,675,3.2366154193878174
353,13.972344752867984,233,0.5857771635055542
354,12.875110277581188,181,-1.2682690620422363
355,10.88759924982307,51,-7.36722993850708
356,10.698839324840764,259,0.6088948845863342
357,21.628955392356687,1703,4.59047794342041
358,24.46605985312102,792,3.511781930923462
359,24.31945386780892,442,2.797538995742798
360,21.68750848102803,117,-2.173783302307129
361,20.918757632925224,324,1.309960961341858
362,24.026881869632703,819,3.3766043186187744
363,23.224193682669434,350,1.7460895776748657
364,21.90177431440249,272,1.0225658416748047
365,20.411596882962243,233,0.19612567126750946
366,18.37043719466602,142,-1.5769696235656738
367,20.63339347519942,675,3.149139881134033
368,21.870054127679477,571,2.9842143058776855
369,21.083048714911527,324,1.7910363674163818
370,23.774743843420374,766,3.2525742053985596
371,20.397269459078338,13,-10.088415145874023
372,17.657542513170505,51,-4.298262596130371
373,15.291788261853455,64,-5.720397472381592
374,13.262609435668109,77,-4.777652263641357
375,11.3363484921013,64,-4.765449047088623
376,11.00271364289117,246,0.40916091203689575
377,14.202442278602053,701,3.1198458671569824
378,11.882198050741847,26,-6.530786514282227
379,10.093978245667662,65,-3.883241891860962
380,8.784580421100895,103,-3.1262168884277344
381,9.306122378990805,324,1.151738166809082
382,8.275510141091726,129,-1.4641023874282837
383,8.347959126982554,259,0.2904774248600006
384,7.513163214284298,142,-1.2842437028884888
385,11.86184689285587,805,3.054832696914673
386,10.175662203570283,77,-3.3975648880004883
387,13.858095983213257,753,3.0872724056243896
388,16.77228638489193,701,2.5540859699249268
389,22.19505774640274,1065,3.3578274250030518
390,23.37555197176247,584,2.4724762439727783
391,25.037996774586222,662,2.7214345932006836
392,23.434197097127598,259,0.22920049726963043
393,24.29077738741484,558,2.3328185081481934
394,27.361699648673355,857,3.169067859649658
395,25.825529683806018,299,0.8695448040962219
396,23.34297671542542,155,-0.8544715046882629
397,22.708679043882878,363,1.271091103553772
398,27.037811139494593,1000,2.923760414123535
399,24.034030025545135,104,-3.209890842437744
400,22.630627022990623,273,0.6879055500030518
401,19.96756432069156,91,-3.7240841388702393
402,18.270807888622407,181,-0.4803957939147949
403,17.743727099760168,311,0.9761656522750854
404,15.56935438978415,90,-3.0963189601898193
405,15.912418950805735,390,0.5909200310707092
406,13.921177055725162,90,-2.3509442806243896
407,16.429059350152645,649,1.9125664234161377
408,15.686153415137381,259,0.7049694061279297
409,21.817538073623645,1143,2.6971309185028076
410,20.53578426626128,259,0.2989586293697357
411,29.282205839635154,1546,2.6899313926696777
412,30.95398525567164,740,2.183722972869873
413,33.55858673010448,883,2.4174907207489014
414,31.40272805709403,298,0.6544119715690613
415,34.76245525138463,988,2.0000929832458496
416,34.08620972624617,506,1.5542243719100952
417,40.67758875362155,1443,2.491347074508667
418,38.7098298782594,415,1.4680217504501343
419,42.73884689043346,1169,2.450157880783081
420,40.56496220139012,415,0.8929325938224792
421,41.408465981251105,779,2.078509569168091
422,39.967619383126,493,1.4289886951446533
423,43.9708574448134,1182,2.454401969909668
424,45.57377170033206,922,1.6829190254211426
425,43.116394530298855,415,1.346090316772461
426,43.90475507726897,805,2.1308183670043945
427,43.61427956954208,675,2.2368242740631104
428,42.052851612587865,506,1.7241555452346802
429,45.94756645132908,1195,1.8905426263809204
430,42.05280980619618,233,-0.45323359966278076
431,39.34752882557656,337,0.38561978936195374
432,34.61277594301891,38,-4.305465221405029
433,30.65149834871702,77,-2.197383403778076
434,31.88634851384532,701,1.7225137948989868
435,33.39771366246079,753,1.8225326538085938
436,29.757942296214708,103,-1.2218952178955078
437,26.082148066593238,51,-3.276073455810547
438,28.473933259933915,792,1.576188325881958
439,27.826539933940523,428,0.7370792031288147
440,40.34388594054647,2000,2.6303699016571045
441,51.60949734649182,2000,2.5088138580322266
442,46.44854761184264,142,-0.7902789115905762
443,41.50369285065838,103,-2.399423360824585
444,43.253323565592545,910,1.712636113166809
445,47.1279912090333,1208,1.8227277994155884
446,42.51519208812997,155,-1.0692778825759888
447,51.96367287931698,1923,2.203782558441162
448,54.46730559138528,1144,1.906111478805542
449,54.92057503224675,909,1.5210981369018555
450,49.52851752902208,155,-1.6908730268478394
451,50.67566577611988,936,1.6904866695404053
452,44.8080991985079,39,-3.347047805786133
453,55.6272892786571,2000,2.121737241744995
454,49.36456035079139,52,-3.4147183895111084
455,54.028104315712255,1390,1.9201682806015015
456,63.92529388414103,2000,2.2918930053710938
457,61.33276449572692,636,1.4179109334945679
458,70.49948804615423,2000,2.073150873184204
459,68.1495392415388,753,1.196982979774475
460,74.63458531738493,1871,2.3097574710845947
461,72.67112678564644,857,1.428368330001831
462,79.40401410708179,1962,2.2223546504974365
463,86.76361269637361,2000,2.3391120433807373
464,85.18725142673625,1065,1.8829809427261353
465,80.76852628406263,675,0.9005914330482483
466,78.09167365565638,844,1.1913295984268188
467,74.38250629009073,675,1.0103181600570679
468,74.34425566108166,1105,1.6322458982467651
469,76.5098300949735,1391,1.641095519065857
470,84.15884708547614,2000,2.119173049926758
471,78.04296237692853,441,0.9521320462226868
472,85.53866613923567,2000,1.6320949792861938
473,88.68479952531212,1663,1.7340023517608643
474,86.31631957278091,987,1.5505311489105225
475,82.48468761550282,766,1.46183180809021
476,77.23621885395254,532,0.8006188273429871
477,69.01259696855729,77,-2.2089719772338867
478,77.41133727170157,2000,1.8483476638793945
479,68.97020354453142,52,-2.2009191513061523
480,62.87318319007827,247,-0.32964786887168884
481,71.88586487107045,2000,1.7518527507781982
482,65.59727838396341,260,0.33896681666374207
483,61.737550545567075,493,0.5056314468383789
484,70.86379549101036,2000,1.548653483390808
485,63.17741594190933,65,-2.546785831451416
486,64.7596743477184,1169,1.0622806549072266
487,65.48370691294656,1078,1.4127309322357178
488,67.0353362216519,1195,1.160044550895691
489,75.63180259948672,2000,1.597772240638733
490,74.96862233953806,1039,1.4251192808151245
491,82.77176010558425,2000,1.4545053243637085
492,83.39458409502583,1299,1.5005244016647339
493,90.35512568552325,2000,1.901970624923706
494,94.31961311697093,1832,1.608892798423767
495,85.58765180527384,234,-0.4323410391807556
496,88.22888662474645,1599,1.2265900373458862
497,91.0059979622718,1650,1.2681479454040527
498,97.20539816604463,2000,1.7196439504623413
499,90.58485834944017,545,0.35743290185928345
500,82.02637251449616,208,-0.3294854462146759
501,76.52373526304655,493,0.8962271213531494
502,68.67136173674189,116,-1.5727206468582153
503,71.2042255630677,1364,1.3131647109985352
504,67.58380300676093,598,0.5650355815887451
505,76.12542270608483,2000,1.3665043115615845
506,76.31288043547634,1156,1.111219882965088
507,83.98159239192871,2000,1.6421829462051392
508,90.88343315273585,2000,1.4238961935043335
509,83.19508983746228,324,0.23905639350414276
510,79.97558085371604,806,0.8211966156959534
511,87.27802276834443,2000,1.3528391122817993
512,80.55022049150999,403,0.6473540663719177
513,87.795198442359,2000,1.53459894657135
514,78.7156785981231,103,-1.8379027843475342
515,86.1441107383108,2000,1.5931111574172974
516,92.82969966447972,2000,1.4767036437988281
517,98.84672969803175,2000,1.3584951162338257
518,96.56205672822857,1130,0.8626143932342529
519,102.20585105540572,2000,1.5023452043533325
520,107.28526594986515,2000,1.3796137571334839
521,109.85673935487863,1871,1.171399474143982
522,103.87106541939076,792,0.7320306897163391
523,108.78395887745168,2000,1.502638816833496
524,113.20556298970651,2000,1.3594876527786255
525,103.68500669073586,376,0.19093574583530426
526,95.71650602166228,455,0.2650793194770813
527,101.44485541949605,2000,1.1679186820983887
528,106.60036987754644,2000,1.149057149887085
529,111.2403328897918,2000,1.3549879789352417
530,101.51629960081263,324,0.272522896528244
531,106.66466964073136,2000,1.1853926181793213
532,97.39820267665823,324,-0.14514997601509094
533,89.7583824089924,415,0.43039676547050476
534,96.08254416809316,2000,1.2544671297073364
535,101.77428975128385,2000,1.4747669696807861
536,96.99686077615547,845,1.0152356624603271
537,102.59717469853993,2000,1.48173189163208
538,107.63745722868593,2000,1.3804340362548828
539,112.17371150581734,2000,1.323997139930725
540,102.15634035523561,298,-0.48152509331703186
541,100.84070631971206,1299,0.9346390962600708
542,96.55663568774085,897,0.6579106450080872
543,91.00097211896676,675,0.8143121600151062
544,87.00087490707008,806,0.5823269486427307
545,81.20078741636308,519,0.39033016562461853
546,77.68070867472677,740,0.5540065169334412
547,80.9126378072541,1573,0.9441581964492798
548,88.12137402652868,2000,1.2765202522277832
549,84.40923662387581,806,0.7031729817390442
550,81.76831296148823,897,1.125758171081543
551,88.89148166533941,2000,1.5596516132354736
552,95.30233349880547,2000,1.3706531524658203
553,94.07210014892492,1222,0.8158717751502991
554,99.96489013403243,2000,1.113614797592163
555,99.1684011206292,1338,1.0253374576568604
556,104.55156100856628,2000,1.2803257703781128
557,109.39640490770965,2000,1.1730672121047974
558,100.55676441693868,416,0.7303482890129089
559,105.80108797524481,2000,1.2830188274383545
560,110.52097917772033,2000,1.328005075454712
561,109.66888125994831,1468,0.820135235786438
562,101.20199313395348,467,0.25582534074783325
563,106.38179382055813,2000,1.2963963747024536
564,111.04361443850232,2000,1.2409571409225464
565,115.23925299465209,2000,1.1098796129226685
566,119.01532769518688,2000,1.072526454925537
567,117.9137949256682,1546,0.8822734355926514
568,118.02241543310139,1689,0.8816959261894226
569,116.82017388979125,1520,0.7966035604476929
570,120.43815650081213,2000,1.2140917778015137
571,123.69434085073091,2000,0.9456661343574524
572,126.62490676565781,2000,0.8897490501403809
573,129.26241608909203,2000,1.1762797832489014
574,131.63617448018283,2000,1.0556821823120117
575,133.77255703216454,2000,1.1164615154266357
576,135.6953013289481,2000,1.216922402381897
577,122.72577119605327,220,-0.5458102822303772
578,112.95319407644794,468,0.6222319602966309
579,100.95787466880314,51,-3.8899598121643066
580,106.16208720192283,2000,1.0544452667236328
581,110.84587848173055,2000,0.9553672075271606
582,115.06129063355749,2000,1.1436458826065063
583,118.85516157020174,2000,0.819159746170044
584,122.26964541318156,2000,0.9964680075645447
585,125.34268087186341,2000,1.3332200050354004
586,126.20841278467708,1884,1.0416022539138794
587,128.88757150620938,2000,1.1933852434158325
588,131.29881435558846,2000,1.0991088151931763
589,133.46893292002963,2000,1.0053784847259521
590,135.42203962802668,2000,0.8954892158508301
591,137.17983566522403,2000,1.1441518068313599
592,133.76185209870164,1481,0.8949609994888306
593,135.6856668888315,2000,1.157821774482727
594,137.41710019994835,2000,1.040475606918335
595,138.97539017995354,2000,1.175740361213684
596,140.37785116195818,2000,1.0373201370239258
597,141.64006604576235,2000,0.9304579496383667
598,132.97605944118612,857,0.5998868942260742
599,134.9784534970675,2000,1.0825369358062744
600,136.78060814736077,2000,1.0269296169281006
601,138.4025473326247,2000,0.9664739966392517
602,131.36229259936223,1027,0.8924521803855896
603,133.52606333942603,2000,1.1727224588394165
604,135.47345700548343,2000,0.9798445701599121
605,125.42611130493509,597,0.5902482271194458
606,128.18350017444158,2000,1.270257592201233
607,130.6651501569974,2000,1.1126842498779297
608,132.8986351412977,2000,1.210814118385315
609,134.90877162716794,2000,1.1791037321090698
610,136.71789446445115,2000,0.9895672798156738
611,138.34610501800603,2000,1.187276840209961
612,135.81149451620544,1611,0.826316773891449
613,137.5303450645849,2000,1.1716047525405884
614,139.0773105581264,2000,1.153424859046936
615,129.36957950231377,688,0.5533381700515747
616,131.7326215520824,2000,1.057329535484314
617,133.85935939687417,2000,1.1829015016555786
618,135.77342345718677,2000,1.3103162050247192
619,137.4960811114681,2000,0.91481614112854
620,126.44647300032129,493,0.5118566155433655
621,116.30182570028916,467,0.01782759092748165
622,107.37164313026025,493,0.45727768540382385
623,111.93447881723422,2000,1.016411542892456
624,116.0410309355108,2000,1.148222804069519
625,119.73692784195973,2000,1.32192063331604
626,123.06323505776375,2000,0.9246163368225098
627,126.05691155198737,2000,0.9471891522407532
628,128.75122039678863,2000,0.9912576675415039
629,131.17609835710977,2000,1.1001418828964233
630,129.7584885213988,1663,1.0370242595672607
631,132.08263966925892,2000,1.2137408256530762
632,134.17437570233304,2000,0.9026585221290588
633,136.05693813209973,2000,1.1408402919769287
634,137.75124431888977,2000,1.065679669380188
635,129.77611988700082,896,1.1539056301116943
636,132.09850789830074,2000,1.417538046836853
637,134.18865710847066,2000,1.1061410903930664
638,136.06979139762362,2000,1.2176450490951538
