episode,total_reward,episode_length,loss
621,-5.7784451758959285,38,-0.6721943020820618
622,-5.900600658306336,51,-0.29896080493927
623,-5.710540592475703,90,0.4008663594722748
624,-5.039486533228133,155,0.6982869505882263
625,-5.43553787990532,25,-2.117335081100464
626,-5.891984091914789,12,-9.457850456237793
627,-6.20278568272331,25,-1.314247488975525
628,-4.9825071144509785,220,0.9726006388664246
629,-5.184256403005881,51,-0.16763196885585785
630,-4.665830762705292,142,0.6403375267982483
631,-4.899247686434763,51,-0.21933433413505554
632,-5.309322917791287,25,-1.5625030994415283
633,-5.2783906260121585,77,0.18373821675777435
634,-5.650551563410943,25,-1.4461123943328857
635,-4.385496407069849,233,0.9081737995147705
636,-4.846946766362864,25,-1.2009223699569702
637,-4.962252089726578,64,0.050468750298023224
638,-3.56602688075392,259,0.9541206359863281
639,-3.809424192678528,64,-0.08312902599573135
640,-4.228481773410675,38,-0.5485367774963379
641,-4.2056335960696085,90,0.3850199282169342
642,-4.785070236462648,12,-7.373605251312256
643,-4.006563212816383,181,0.6506341099739075
644,-4.505906891534745,25,-1.2369096279144287
645,-4.85531620238127,38,-0.5999734997749329
646,-4.769784582143144,90,0.3382335305213928
647,-4.99280612392883,51,-0.18911494314670563
648,-2.693525511535947,376,0.9526140689849854
649,-3.324172960382352,25,-1.2256275415420532
650,-3.591755664344117,64,0.03950396925210953
651,-4.132580097909705,25,-1.6079740524291992
652,-4.619322088118735,25,-0.9861413836479187
653,-5.157389879306861,12,-1.2406988143920898
654,-5.241650891376175,64,0.10677245259284973
655,-5.317485802238558,64,0.035756152123212814
656,-5.585737222014702,38,-0.1489982306957245
657,-5.5271634998132315,77,0.10595984011888504
658,-5.874447149831909,25,-1.2832332849502563
659,-6.287002434848718,12,-4.624648571014404
660,-6.6583021913638465,12,-2.6953961849212646
661,-5.692471972227462,181,0.3965565860271454
662,-6.123224775004716,12,-0.9797060489654541
663,-5.9109022975042445,90,0.20848771929740906
664,-6.31981206775382,12,-3.6070916652679443
665,-6.387830860978438,51,-0.137710839509964
666,-5.649047774880595,155,0.32615190744400024
667,-5.684142997392536,64,0.041279908269643784
668,-5.715728697653283,64,0.10550182312726974
669,-6.0441558278879555,25,-0.7545197010040283
670,-6.43974024509916,12,-0.758051335811615
671,-5.6957662205892445,155,0.3521411418914795
672,-5.526189598530321,90,0.1668233573436737
673,-5.973570638677289,12,-5.70123815536499
674,-6.376213574809561,12,-0.6615133881568909
675,-6.438592217328605,51,-0.14068256318569183
676,-5.894732995595744,129,0.3355705738067627
677,-6.105259696036169,38,-0.2995750904083252
678,-6.194733726432553,51,-0.07344316691160202
679,-5.5752603537892975,142,0.3784399628639221
680,-5.917734318410369,25,-0.5579463243484497
681,-6.325960886569332,12,-0.551738977432251
682,-6.693364797912399,12,-4.539670467376709
683,-6.4240283181211595,90,0.09504906088113785
684,-6.181625486309044,90,0.07380346953868866
685,-5.46346293767814,155,0.3254530727863312
686,-5.817116643910326,25,-0.676841139793396
687,-5.835404979519295,64,0.1692725569009781
688,-6.151864481567365,25,-0.7014211416244507
689,-6.536678033410629,12,-0.34279966354370117
690,-6.283010230069567,90,0.09612341970205307
691,-6.254709207062611,64,0.062338687479496
692,-6.5292382863563505,25,-0.20151729881763458
693,-6.776314457720716,25,-0.5517429709434509
694,-6.9986830119486445,25,-0.48079121112823486
695,-5.79881471075378,207,0.255598783493042
696,-6.218933239678402,12,-0.2592906653881073
697,-5.697039915710562,129,0.08527178317308426
698,-6.127335924139506,12,-0.23531438410282135
699,-6.5146023317255555,12,-2.504939556121826
700,-6.863142098553,12,-0.20005486905574799
701,-6.676827888697701,77,0.024969404563307762
702,-6.209145099827931,116,0.31470873951911926
703,-6.088230589845138,77,0.056880250573158264
704,-6.179407530860625,51,0.06585396826267242
705,-6.361466777774562,38,-0.07713093608617783
706,-6.325320099997105,64,0.003662431612610817
707,-6.292788089997394,64,-0.02282198891043663
708,-5.463509280997655,168,0.21937663853168488
709,-5.1171583528978895,116,0.12061723321676254
710,-5.4054425176081,38,-0.07223735004663467
711,-5.86489826584729,12,-0.2588691711425781
712,-5.078408439262561,168,0.15260960161685944
713,-4.4705675953363055,155,0.2546650171279907
714,-3.823510835802675,168,0.25576481223106384
715,-3.5411597522224074,129,0.18518036603927612
716,-4.087043777000167,25,-0.48813071846961975
717,-4.57833939930015,25,-0.08251270651817322
718,-5.120505459370135,12,-3.1179277896881104
719,-5.408454913433122,38,-0.032462168484926224
720,-5.56760942208981,51,0.05661614239215851
721,-5.91084847988083,25,-0.09871135652065277
722,-6.219763631892747,25,-0.8570665121078491
723,-6.297787268703473,51,-0.2612631916999817
724,-6.668008541833126,12,-5.540077209472656
725,-6.701207687649814,51,-0.029905281960964203
726,-6.431086918884833,90,0.10580494999885559
727,-6.387978226996349,64,0.04210807383060455
728,-5.749180404296714,142,0.3480508029460907
729,-6.074262363867043,25,-0.22055669128894806
730,-5.566836127480339,129,0.2465275079011917
731,-6.0101525147323045,12,-3.363140821456909
732,-6.309137263259075,25,-0.08246854692697525
733,-6.178223536933167,77,0.1589338481426239
734,-6.460401183239851,25,-0.10321494191884995
735,-6.814361064915866,12,-0.42367056012153625
736,-6.932924958424279,38,-0.08930327743291855
737,-7.239632462581851,12,-0.5320777893066406
738,-5.415669216323666,285,0.4254443347454071
739,-4.8741022946912995,142,0.2653651833534241
740,-4.58669206522217,116,0.1872832179069519
741,-3.6280228586999534,207,0.6549758315086365
742,-2.3652205728299585,259,0.5877406001091003
743,-2.228698515546963,129,0.2495090514421463
744,-2.8058286639922665,38,-0.38613200187683105
745,-3.22524579759304,51,-0.12515366077423096
746,-3.7027212178337363,38,-0.44398632645606995
747,-4.232449096050363,25,-0.8011268377304077
748,-4.809204186445327,12,-6.272984027862549
749,-5.328283767800794,12,-1.200722098350525
750,-5.295455391020715,77,0.05075431242585182
751,-5.165909851918644,90,0.3250308930873871
752,-5.14931886672678,77,0.057296182960271835
753,-5.534386980054102,25,-0.27033543586730957
754,-5.780948282048692,38,-0.2195463627576828
755,-5.402853453843823,116,0.25485536456108093
756,-5.762568108459441,25,-0.6985425353050232
757,-5.8863112976134975,51,-0.072572723031044
758,-6.197680167852148,25,-1.0371285676956177
759,-5.077912151066934,207,0.5528221130371094
760,-5.37012093596024,38,-0.31769078969955444
761,-5.633108842364216,38,-0.5026866793632507
762,-6.069797958127794,12,-2.967057466506958
763,-6.162818162315015,51,-0.04195652902126312
764,-6.5465363460835135,12,-7.619749546051025
765,-5.691882711475162,168,0.5699699521064758
766,-4.422694440327645,233,0.6055300235748291
767,-4.980424996294881,12,-5.9809956550598145
768,-5.482382496665393,12,-4.472187519073486
769,-4.834144246998854,155,0.3384881913661957
770,-4.450729822298968,129,0.45042452216148376
771,-4.005656840069071,142,0.3186255693435669
772,-4.505091156062164,25,-0.4201900362968445
773,-4.754582040455948,51,-0.14134226739406586
774,-4.5791238364103535,103,0.16930444538593292
775,-4.621211452769319,77,0.11717310547828674
776,-4.559090307492387,90,0.3034440279006958
777,-4.803181276743149,51,-0.10024947673082352
778,-5.322863149068834,12,-3.099043130874634
779,-5.690576834161951,25,-0.45805293321609497
780,-5.921519150745756,38,-0.4154483377933502
781,-5.629367235671181,103,0.20111332833766937
782,-4.466430512104063,220,0.3767263889312744
783,-4.419787460893657,90,0.07968813925981522
784,-4.377808714804291,90,0.2700353264808655
785,-4.5400278433238626,64,0.17080983519554138
786,-4.786025058991477,51,-0.08785415440797806
787,-5.107422553092329,38,-0.31913667917251587
788,-5.096680297783096,77,0.06449385732412338
789,-5.387012268004787,38,-0.302278608083725
790,-5.748311041204309,25,-0.8498703837394714
791,-6.073479937083878,25,-1.0911976099014282
792,-6.06613194337549,64,0.07652080804109573
793,-5.759518749037941,103,0.38056081533432007
794,-4.383566874134147,246,0.5418329238891602
795,-4.4452101867207325,77,0.15059144794940948
796,-4.30068916804866,103,0.34132322669029236
797,-4.770620251243794,25,-0.8526220917701721
798,-4.893558226119415,64,0.05696014314889908
799,-5.304202403507475,25,-0.5669559836387634
800,-5.3737821631567275,64,-0.033854808658361435
801,-5.836403946841055,12,-3.267047882080078
802,-5.552763552156949,103,0.25353002548217773
803,-5.697487196941254,51,-0.23954162001609802
804,-4.127738477247129,272,0.9381216764450073
805,-4.114964629522416,90,0.20361840724945068
806,-4.303468166570175,64,-0.0879177525639534
807,-4.273121349913158,90,0.1982411891222
808,-4.545809214921842,51,-0.1860172301530838
809,-4.691228293429658,64,-0.007526876404881477
810,-5.0221054640866925,38,-0.6329513192176819
811,-5.119894917678023,64,0.018767884001135826
812,-5.307905425910221,51,-0.24790866672992706
813,-5.6771148833192,25,-1.9166324138641357
814,-6.10940339498728,12,-3.9367053508758545
815,-6.398463055488552,25,-1.336584210395813
816,-6.158616749939697,90,0.2604096233844757
817,-6.342755074945727,38,-0.5886778235435486
818,-6.408479567451155,51,0.032429009675979614
819,-6.1676316107060405,90,0.13836680352687836
820,-6.450868449635437,25,-1.5002740621566772
821,-6.705781604671894,25,-0.8599845767021179
822,-6.535203444204704,77,0.2541320025920868
823,-6.181683099784234,103,0.5089887380599976
824,-6.063514789805811,77,0.308554470539093
825,-6.05716331082523,64,0.04840972647070885
826,-6.251446979742707,38,-0.7000486254692078
827,-6.526302281768436,25,-0.7429454922676086
828,-6.773672053591593,25,-1.054002285003662
829,-6.396304848232433,103,0.44321370124816895
830,-6.75667436340919,12,-6.623809814453125
831,-6.981006927068272,25,-1.6158339977264404
832,-7.082906234361444,38,-0.38760924339294434
833,-6.9746156109253,64,0.023443222045898438
834,-6.77715404983277,77,0.22168555855751038
835,-6.999438644849493,25,-1.167731523513794
836,-6.699494780364544,90,0.42383241653442383
837,-6.929545302328091,25,-1.1981245279312134
838,-6.636590772095282,90,0.4686031639575958
839,-5.572931694885754,194,1.0190445184707642
840,-5.515638525397178,77,0.3474966883659363
841,-5.9640746728574605,12,-9.71947193145752
842,-4.967667205571714,194,1.08113694190979
843,-5.470900485014543,12,-11.916285514831543
844,-5.923810436513088,12,-12.32507610321045
845,-6.03142939286178,51,-0.3217390179634094
846,-6.328286453575602,25,-2.20632266998291
847,-4.495457808218042,298,1.380210518836975
848,-5.045912027396238,12,-9.996870994567871
849,-5.241320824656614,51,-0.2908128798007965
850,-5.217188742190952,77,0.46049994230270386
851,-5.695469867971857,12,-8.485538482666016
852,-5.525922881174672,90,0.42298775911331177
853,-5.973330593057205,12,-7.14490270614624
854,-5.6759975337514845,103,0.5437219142913818
855,-5.808397780376336,51,-0.1273619383573532
856,-5.827558002338703,64,0.14240798354148865
857,-6.144802202104834,25,-1.5208134651184082
858,-5.930321981894351,90,0.4098042845726013
859,-6.237289783704917,25,-1.8009791374206543
860,-6.213560805334426,64,0.02416909486055374
861,-5.992204724800984,90,0.43994250893592834
862,-6.392984252320885,12,-9.094647407531738
863,-6.2536858270887965,77,0.2069460153579712
864,-6.328317244379917,51,-0.27799057960510254
865,-5.895485519941926,116,0.6697002649307251
866,-6.3059369679477335,12,-9.009909629821777
867,-5.67534327115296,142,0.8620150089263916
868,-5.607808944037664,77,0.29356709122657776
869,-6.047028049633898,12,-10.514521598815918
870,-5.8423252446705085,90,0.5543643236160278
871,-5.758092720203458,77,0.15698090195655823
872,-5.982283448183113,38,-0.6878929734230042
873,-5.084055103364801,181,1.0023131370544434
874,-5.375649593028321,38,-0.8839145302772522
875,-5.73808463372549,25,-2.008254051208496
876,-5.664276170352941,77,0.23253720998764038
877,-5.897848553317647,38,-0.922512948513031
878,-5.608063697985882,103,0.5771750211715698
879,-6.047257328187294,12,-9.509373664855957
880,-6.142531595368565,52,-0.3170512616634369
881,-5.828278435831709,103,0.6686862111091614
882,-5.745450592248538,77,0.3276998698711395
883,-6.170905533023684,12,-10.607219696044922
884,-5.953814979721316,90,0.5556082129478455
885,-5.258433481749185,155,1.1551593542099
886,-5.332590133574266,64,0.2215711921453476
887,-3.99933112021684,246,1.1619235277175903
888,-4.199398008195156,64,0.10408588498830795
889,-4.77945820737564,12,-10.027081489562988
890,-4.501512386638076,116,0.6160866022109985
891,-4.651361147974269,64,0.04708166792988777
892,-5.086225033176842,25,-2.5494308471679688
893,-4.477602529859158,155,0.8423544764518738
894,-5.029842276873243,12,-11.971028327941895
895,-5.226858049185919,51,-0.3544377386569977
896,-5.004172244267328,103,0.6143838763237
897,-5.503755019840595,12,-11.763239860534668
898,-4.053379517856535,259,1.4559940099716187
899,-2.848041566070882,247,1.4032026529312134
900,-2.163237409463794,194,1.1592905521392822
901,-2.0469136685174147,129,0.8166473507881165
902,-2.7422223016656733,25,-2.1559250354766846
903,-3.368000071499106,25,-2.4731855392456055
904,-4.031200064349195,13,-12.374869346618652
905,-4.128080057914276,78,0.24376976490020752
906,-4.215272052122849,77,0.22825002670288086
907,-4.293744846910564,78,0.25051742792129517
908,-3.1643703622195076,233,1.4245831966400146
909,-3.2479333259975567,91,0.4073244333267212
910,-3.823139993397801,25,-2.5779552459716797
911,-4.040825994058022,64,-0.036068908870220184
912,-4.03674339465222,90,0.4159758687019348
913,-4.433069055186998,39,-1.1204144954681396
914,-3.989762149668298,142,0.8555522561073303
915,-4.390785934701468,38,-1.4216499328613281
916,-4.351707341231322,90,0.27382341027259827
917,-4.41653660710819,77,0.2114047259092331
918,-4.974882946397371,12,-12.111934661865234
919,-5.0773946517576345,64,-0.10226228833198547
920,-5.569655186581871,12,-10.97608470916748
921,-4.512689667923684,207,1.1276854276657104
922,-5.061420701131316,12,-10.745559692382812
923,-4.855278631018184,103,0.6045466065406799
924,-5.269750767916366,26,-2.4363861083984375
925,-4.3427756911247295,194,1.0480031967163086
926,-4.508498122012257,64,0.07050783932209015
927,-4.557648309811031,77,0.18006379902362823
928,-3.8018834788299287,181,0.937027633190155
929,-2.521695130946936,259,1.2751580476760864
930,-2.6695256178522424,90,0.28850311040878296
931,-0.40257305606701843,402,1.5604990720748901
932,-0.26231575046031663,155,0.7525953054428101
933,-0.036084175414284964,168,0.7415062785148621
934,-0.43247575787285647,90,0.331333190202713
935,-0.7892281820855709,90,0.31437963247299194
936,-0.21030536387701382,207,1.0061701536178589
937,-0.3892748274893124,116,0.53812175989151
938,-0.9503473447403813,64,-0.10361453145742416
939,0.5446873897336569,324,1.2808525562286377
940,-0.5097813492397087,13,-12.046220779418945
941,-0.15880321431573785,181,0.8933501839637756
942,-0.24292289288416408,129,0.5534685254096985
943,0.7813693964042523,272,1.19484281539917
944,-0.09676754323617298,39,-1.2638529539108276
945,-0.08709078891255569,142,0.6135687232017517
946,1.3216182899787001,324,1.2719759941101074
947,1.2894564609808303,155,0.7872180938720703
948,0.6605108148827474,77,-0.05354937165975571
949,-0.20554026660552738,38,-1.5655755996704102
950,-1.0849862399449748,25,-3.294480562210083
951,-1.3764876159504773,91,-0.0033108768984675407
952,-1.7388388543554296,77,-0.051444925367832184
953,-2.4649549689198866,25,-3.0444347858428955
954,-2.418459472027898,116,0.42889106273651123
955,-2.7766135248251085,64,-0.33635759353637695
956,-1.5989521723425977,259,0.8833099007606506
957,-0.8390569551083378,220,0.9262703061103821
958,-0.455151259597504,181,0.8161348104476929
959,-1.1096361336377538,51,-0.6973142623901367
960,-1.7986725202739784,38,-1.2502142190933228
961,-1.7188052682465806,129,0.5654346346855164
962,-2.4469247414219226,25,-2.458442211151123
963,-2.3022322672797304,129,0.3836800456047058
964,-2.7720090405517577,51,-0.5377492904663086
965,-1.3948081364965819,286,0.98429274559021
966,-1.955327322846924,51,-0.5245910882949829
967,-0.8597945905622316,259,0.936665415763855
968,0.22618486849399155,272,1.075630784034729
969,0.7035663816445924,207,0.7652810215950012
970,0.5332097434801332,129,0.33424681425094604
971,-0.3201112308678802,38,-1.049351692199707
972,0.3118998922189079,220,0.637245237827301
973,-0.019290097002982898,103,0.2521612048149109
974,0.7826389126973154,246,0.9286439418792725
975,1.404375021427584,233,0.8774803876876831
976,4.163937519284826,519,1.2976378202438354
977,2.8475437673563433,25,-2.702023983001709
978,3.3627893906207094,246,0.8408872485160828
979,2.9265104515586384,129,0.27860113978385925
980,3.6338594064027747,272,1.0155022144317627
981,3.6704734657624973,194,0.7485776543617249
982,2.5034261191862477,38,-1.482785940170288
983,1.653083507267623,64,-0.5036379098892212
984,1.5877751565408609,155,0.46688488125801086
985,3.128997640886775,363,1.25355863571167
986,2.3160978767980973,77,-0.30723726749420166
987,1.4844880891182877,64,-0.566396951675415
988,1.836039280206459,207,0.8410479426383972
989,1.2524353521858131,90,-0.0643964633345604
990,2.327191816967232,298,1.1742463111877441
991,7.094472635270509,792,1.7937527894973755
992,9.385025371743458,532,1.3314918279647827
993,8.446522834569112,142,0.4145849943161011
994,8.501870551112201,260,0.7405886054039001
995,8.251683496000982,221,0.7639858722686768
996,6.526515146400884,25,-4.070779323577881
997,6.073863631760796,169,0.4984568655490875
998,5.9664772685847165,208,0.7586837410926819
999,5.669829541726245,181,0.5850293636322021
1000,5.002846587553621,129,0.24469774961471558
1001,3.8025619287982586,51,-1.1431363821029663
1002,4.222305735918433,246,0.7820038199424744
1003,4.10007516232659,181,0.4302425980567932
1004,4.8900676460939305,298,0.952786922454834
1005,3.801060881484538,64,-0.7351595759391785
1006,5.120954793336084,363,0.9942684769630432
1007,3.8088593140024765,38,-1.8094358444213867
1008,4.627973382602229,298,0.8337623476982117
1009,16.865176044342007,1793,2.68839693069458
1010,15.978658439907807,247,0.7303370833396912
1011,15.380792595917027,272,0.792068362236023
1012,13.242713336325325,64,-0.8743653297424316
1013,13.218442002692793,311,0.8508050441741943
1014,15.596597802423513,623,1.4968841075897217
1015,13.336938022181164,51,-1.56886887550354
1016,11.103244219963047,25,-4.216030597686768
1017,25.292919797966743,2000,6.3995161056518555
1018,21.86362781817007,25,-5.054766654968262
1019,29.977265036353064,1482,2.2254908084869385
1020,32.77953853271776,896,1.5319832563400269
1021,42.201584679445986,1794,2.361659049987793
1022,44.381426211501385,974,1.6883822679519653
1023,43.84328359035125,649,1.2152070999145508
1024,54.75895523131612,2000,5.758786201477051
1025,48.78305970818451,77,-0.6921414732933044
1026,43.804753737366056,129,-0.11280172318220139
1027,54.72427836362945,2000,5.141238212585449
1028,64.55185052726651,2000,5.328392028808594
1029,68.59666547453986,1507,1.6870280504226685
1030,71.13699892708588,1364,1.6590039730072021
1031,77.62329903437731,1910,1.8743319511413574
1032,80.06096913093958,1468,1.6693718433380127
1033,87.35487221784562,2000,4.312488555908203
1034,82.71938499606105,675,0.9312340021133423
1035,82.54744649645494,1195,1.3740220069885254
1036,74.19270184680946,129,-0.2961081564426422
1037,70.47343166212852,623,0.8952691555023193
1038,74.42608849591568,1572,1.4180766344070435
1039,82.28347964632411,2000,4.0915961265563965
1040,89.3551316816917,2000,3.7526509761810303
1041,86.11961851352254,884,1.0171653032302856
1042,92.80765666217029,2000,3.6788201332092285
1043,91.42689099595327,1169,0.9481645822525024
1044,81.78420189635794,77,-1.1552780866622925
1045,88.90578170672215,2000,3.3066983222961426
1046,84.31520353604994,702,0.740737795829773
1047,91.18368318244494,2000,3.2440454959869385
1048,97.36531486420044,2000,3.064457416534424
1049,102.92878337778039,2000,3.0776431560516357
1050,107.93590504000235,2000,2.6199822425842285
1051,98.44231453600212,312,0.2300214320421219
1052,90.1980830824019,350,0.23606273531913757
1053,94.2782747741617,1846,1.0580343008041382
1054,89.35044729674553,727,0.5664125680923462
1055,95.71540256707098,2000,2.469783067703247
1056,100.14386231036389,1963,1.097580909729004
1057,105.4294760793275,2000,2.3171651363372803
1058,110.18652847139475,2000,2.439309597015381
1059,101.86787562425528,494,0.28872594237327576
1060,104.88108806182976,1858,0.8981966972351074
1061,103.59297925564678,1338,0.7709729075431824
1062,104.43368133008211,1598,0.8036065101623535
1063,109.2903131970739,2000,2.510629892349243
1064,113.6612818773665,2000,1.9717689752578735
1065,117.59515368962985,2000,1.9381638765335083
1066,121.13563832066687,2000,1.9827691316604614
1067,124.32207448860018,2000,2.0354788303375244
1068,127.18986703974016,2000,1.9243507385253906
1069,129.77088033576615,2000,1.9386918544769287
1070,132.09379230218954,2000,1.8442326784133911
1071,128.6844130719706,1416,0.635217547416687
1072,131.11597176477355,2000,1.9311872720718384
1073,133.3043745882962,2000,1.8186331987380981
1074,119.97393712946659,143,-0.48176702857017517
1075,123.27654341651993,2000,1.8643046617507935
1076,126.24888907486793,2000,1.8792462348937988
1077,115.82400016738114,428,0.18390093743801117
1078,119.54160015064303,2000,1.6276745796203613
1079,122.88744013557873,2000,1.6586581468582153
1080,117.59869612202085,1052,0.36033108830451965
1081,109.43882650981877,610,0.34580448269844055
1082,98.79494385883689,181,-0.2615181505680084
1083,104.2154494729532,2000,1.7756587266921997
1084,93.89390452565787,156,-0.48432326316833496
1085,92.20451407309208,1143,0.47901788353919983
1086,98.28406266578287,2000,1.746032953262329
1087,103.75565639920458,2000,1.435909628868103
1088,108.68009075928413,2000,1.5735390186309814
1089,113.11208168335571,2000,1.4743324518203735
1090,101.90087351502014,155,-0.2681960165500641
1091,107.01078616351812,2000,1.5888123512268066
1092,105.50970754716631,1338,0.4848634600639343
1093,110.25873679244968,2000,1.4687433242797852
1094,114.53286311320471,2000,1.6412948369979858
1095,118.37957680188424,2000,1.4912207126617432
1096,117.04161912169582,1507,0.5178452134132385
1097,120.63745720952623,2000,1.4783471822738647
1098,108.8737114885736,181,-0.2944948077201843
1099,113.28634033971625,2000,1.646255373954773
1100,102.35770630574463,195,-0.06221095472574234
1101,107.42193567517016,2000,1.7236413955688477
1102,97.57974210765315,259,-0.11728250235319138
1103,88.22176789688784,194,-0.13641998171806335
1104,94.69959110719905,2000,1.5868152379989624
1105,100.52963199647915,2000,1.4871686697006226
1106,91.97666879683123,337,-0.026966426521539688
1107,89.5790019171481,1027,0.3807867169380188
1108,86.92110172543329,961,0.33644089102745056
1109,78.32899155288996,155,-0.5537040829658508
1110,69.99609239760096,78,-0.9471361041069031
1111,78.29648315784087,2000,1.4581100940704346
1112,70.16683484205679,104,-0.9401686787605286
1113,72.3501513578511,1338,0.48261675238609314
1114,80.415136222066,2000,1.5972099304199219
1115,76.3736225998594,663,0.3202073574066162
1116,70.33626033987346,350,0.05176539346575737
1117,78.60263430588611,2000,1.6646192073822021
1118,86.04237087529751,2000,1.5280131101608276
1119,87.73813378776775,1481,0.5815070867538452
1120,94.26432040899097,2000,1.7535133361816406
1121,100.13788836809186,2000,1.5675456523895264
1122,91.92409953128268,377,0.022900687530636787
1123,86.63168957815442,649,0.21702583134174347
1124,93.26852062033898,2000,1.7848366498947144
1125,99.24166855830508,2000,1.6545848846435547
1126,104.61750170247457,2000,1.9181811809539795
1127,109.45575153222711,2000,1.7222623825073242
1128,113.8101763790044,2000,1.780903935432434
1129,117.72915874110396,2000,1.8252514600753784
1130,121.25624286699356,2000,1.5847114324569702
1131,124.43061858029421,2000,1.752135992050171
1132,123.5875567222648,1650,0.5721127390861511
1133,126.52880105003831,2000,1.8276463747024536
1134,125.47592094503449,1650,0.5963561534881592
1135,113.22832885053104,181,-0.4840320646762848
1136,117.20549596547794,2000,1.769152045249939
1137,115.08494636893013,1391,0.44900795817375183
1138,118.87645173203713,2000,1.4130192995071411
1139,122.28880655883341,2000,1.7512351274490356
1140,125.35992590295007,2000,1.5367780923843384
1141,120.42393331265505,1130,0.36573633551597595
1142,123.68153998138955,2000,1.6508480310440063
1143,126.6133859832506,2000,1.4107314348220825
1144,129.25204738492553,2000,1.3847275972366333
1145,131.62684264643298,2000,1.405985713005066
1146,133.76415838178968,2000,1.4270131587982178
1147,135.6877425436107,2000,1.3451474905014038
1148,128.21896828924963,935,0.22942818701267242
1149,119.19707146032466,636,0.07872796803712845
1150,122.5773643142922,2000,1.4211543798446655
1151,125.61962788286297,2000,1.4943188428878784
1152,121.35766509457667,1221,0.31303995847702026
1153,115.42189858511901,949,0.24571384489536285
1154,119.1797087266071,2000,1.372417688369751
1155,113.2617378539464,922,0.2067437469959259
1156,107.23556406855175,831,0.11070016771554947
1157,104.91200766169659,1234,0.3350619971752167
1158,97.02080689552693,480,-0.04823976755142212
1159,100.61872620597424,1871,0.5338677763938904
1160,105.85685358537681,2000,1.1590700149536133
1161,110.57116822683913,2000,1.1506215333938599
1162,102.81405140415522,571,0.10743419080972672
1163,107.8326462637397,2000,1.2448452711105347
1164,112.34938163736574,2000,1.3946168422698975
1165,116.41444347362916,2000,1.2729296684265137
1166,118.57299912626624,1937,0.49005067348480225
1167,122.01569921363962,2000,1.2226548194885254
1168,125.11412929227566,2000,1.1801707744598389
1169,127.9027163630481,2000,1.1503427028656006
1170,130.4124447267433,2000,1.2049849033355713
1171,132.671200254069,2000,1.1134625673294067
1172,134.7040802286621,2000,1.2320927381515503
1173,136.53367220579588,2000,1.2249914407730103
1174,138.1803049852163,2000,1.14946448802948
1175,139.66227448669468,2000,1.0583789348602295
1176,140.9960470380252,2000,0.9515051245689392
1177,142.1964423342227,2000,1.0777101516723633
1178,143.27679810080042,2000,1.003590703010559
1179,144.2491182907204,2000,0.9195648431777954
1180,145.12420646164836,2000,1.04594087600708
1181,134.91178581548354,702,0.03294818848371506
1182,123.92060723393519,468,-0.06824035942554474
1183,126.82854651054167,2000,0.9150635600090027
1184,129.4456918594875,2000,1.019115686416626
1185,131.80112267353877,2000,0.8820845484733582
1186,133.9210104061849,2000,0.8692103624343872
1187,135.82890936556643,2000,0.8771911859512329
1188,137.5460184290098,2000,0.8940941691398621
1189,139.0914165861088,2000,0.9401229023933411
1190,140.48227492749794,2000,0.8597999215126038
1191,131.53404743474815,805,-0.02034072019159794
1192,133.68064269127333,2000,0.8230632543563843
1193,135.61257842214602,2000,0.7914687395095825
1194,137.3513205799314,2000,0.8219962120056152
1195,138.91618852193827,2000,0.7539989948272705
1196,137.32456966974445,1742,0.27987876534461975
1197,138.89211270277002,2000,0.6631403565406799
1198,140.30290143249303,2000,0.8548187017440796
1199,141.57261128924372,2000,0.7122135758399963
1200,133.61535016031934,948,0.1177607849240303
1201,135.5538151442874,2000,0.753696858882904
1202,137.29843362985866,2000,0.7463070154190063
1203,138.86859026687281,2000,0.6580662727355957
1204,140.28173124018554,2000,0.6563897728919983
1205,141.55355811616698,2000,0.6996071934700012
1206,142.69820230455028,2000,0.6325410008430481
